user_id,n_partidas,streak_max,taxa_vitoria,tempo_medio_seg,pct_manha,pct_newsletter,taxa_volta_dia_seguinte,device,reteve_d30,comecou_de_manha,sector,salary_range,age_range,company_size,orders_food_delivery
059f4ee936e1f600,8,1,0.375,253.25,0.0,0.0,0.0,Android,0,Outro horário,tech,acima de R$10k,,MEI/micro,True
05fdb508087202a3,7,1,1.0,178.71428571428572,1.0,0.2857142857142857,0.0,Android,0,Manhã,,,,,
067c21c81c0d7d98,33,2,0.48484848484848486,264.93939393939394,0.0,0.0,0.24242424242424243,iOS,0,Outro horário,,,,,
0691e6f5b2646e8f,45,3,0.37777777777777777,262.4888888888889,0.0,0.0,0.24444444444444444,iOS,0,Outro horário,finanças,R$6k-R$10k,25-34,multinacional,True
06db6e4f2c1b23f5,39,4,0.6666666666666666,268.7435897435897,1.0,0.7435897435897436,0.23076923076923078,iOS,0,Manhã,,,,,
070044d44271a8f6,46,3,0.782608695652174,249.3695652173913,1.0,0.717391304347826,0.2391304347826087,iOS,0,Manhã,outros,,45+,grande,True
07124643bcf3f31e,14,1,0.42857142857142855,222.42857142857142,0.0,0.0,0.0,Android,0,Outro horário,varejo,até R$2k,25-34,grande,True
0733b2bce5ee5da7,38,5,0.7368421052631579,285.39473684210526,0.0,0.0,0.23684210526315788,Android,1,Outro horário,,,,,
073560b951f133cf,31,3,0.5806451612903226,226.06451612903226,0.0,0.0,0.1935483870967742,Android,0,Outro horário,,,,,
075ea90b92bc8653,20,2,0.85,274.1,1.0,0.75,0.2,Android,0,Manhã,direito,R$2k-R$4k,35-44,grande,True
07781e802408fa85,18,2,0.7777777777777778,250.94444444444446,0.0,0.0,0.05555555555555555,iOS,0,Outro horário,outros,,25-34,MEI/micro,True
07a280a36f6689d7,42,2,0.5238095238095238,252.88095238095238,0.0,0.0,0.16666666666666666,iOS,0,Outro horário,tech,R$2k-R$4k,25-34,grande,True
07e86e22919067ac,20,3,0.2,273.9,0.0,0.0,0.15,iOS,1,Outro horário,finanças,,35-44,pequena,True
08bbb5bed3257b7e,33,2,0.5151515151515151,257.1818181818182,0.0,0.0,0.15151515151515152,iOS,0,Outro horário,,,,,
08ddcf5e2e1a02ce,52,4,0.75,283.36538461538464,1.0,0.7307692307692307,0.19230769230769232,Android,1,Manhã,varejo,,25-34,média,True
08e829d75c7e4d3f,25,2,0.64,288.72,0.0,0.0,0.2,iOS,1,Outro horário,saúde,,25-34,grande,True
091d3667dcd96332,58,4,0.5862068965517241,250.29310344827587,0.0,0.0,0.27586206896551724,Android,0,Outro horário,tech,,35-44,pequena,True
0934362bcd890fa1,5,1,0.4,272.6,0.0,0.0,0.0,iOS,0,Outro horário,varejo,acima de R$10k,18-24,média,True
0957568ef79cfe2a,10,2,0.4,248.9,0.0,0.0,0.1,iOS,1,Outro horário,,,,,
09803e4cf59b2737,8,1,0.75,276.625,1.0,1.0,0.0,iOS,0,Manhã,,,,,
098c408665de48ef,11,2,0.18181818181818182,282.54545454545456,0.0,0.0,0.09090909090909091,iOS,0,Outro horário,finanças,R$2k-R$4k,,multinacional,True
0a8fb62d2c4a4cb2,51,3,0.5098039215686274,284.4901960784314,0.0,0.0,0.37254901960784315,Android,1,Outro horário,marketing,R$4k-R$6k,25-34,MEI/micro,False
0b3aaead59d5f40c,28,3,0.42857142857142855,263.4642857142857,0.0,0.0,0.07142857142857142,iOS,0,Outro horário,educação,R$2k-R$4k,25-34,média,True
0c210547e4728142,24,2,0.7083333333333334,283.2916666666667,1.0,0.6666666666666666,0.2916666666666667,Android,0,Manhã,varejo,acima de R$10k,35-44,pequena,True
0c9d7b8123c05b97,56,6,0.8392857142857143,261.44642857142856,1.0,0.625,0.3392857142857143,iOS,0,Manhã,outros,R$6k-R$10k,35-44,média,True
0cc8142e844ef06b,34,4,0.6470588235294118,242.14705882352942,0.0,0.0,0.17647058823529413,Android,0,Outro horário,saúde,R$4k-R$6k,,pequena,False
0d459464300118ee,13,2,0.46153846153846156,238.69230769230768,0.0,0.0,0.07692307692307693,iOS,1,Outro horário,varejo,R$2k-R$4k,45+,multinacional,True
0d5d2642f3283010,39,3,0.5897435897435898,264.43589743589746,0.0,0.0,0.20512820512820512,Android,0,Outro horário,,,,,
0db9712fde3a107b,48,4,0.4583333333333333,315.25,0.0,0.0,0.3541666666666667,iOS,0,Outro horário,saúde,R$2k-R$4k,25-34,multinacional,True
0df2ed0c5328752c,27,4,0.4444444444444444,270.51851851851853,0.0,0.0,0.14814814814814814,Android,1,Outro horário,marketing,R$4k-R$6k,18-24,MEI/micro,True
0dfd7d1d0983e7ca,6,1,0.8333333333333334,324.1666666666667,1.0,0.8333333333333334,0.0,Android,0,Manhã,marketing,R$6k-R$10k,35-44,grande,True
0e04d60bea0991bc,34,3,0.7647058823529411,278.0882352941176,1.0,0.6470588235294118,0.14705882352941177,iOS,0,Manhã,varejo,,25-34,grande,True
0e0ac1e0d8f2d92a,23,2,0.5652173913043478,309.5652173913044,0.0,0.0,0.08695652173913043,iOS,0,Outro horário,finanças,R$2k-R$4k,35-44,média,True
0e4a61a1a9a316e7,14,1,0.6428571428571429,251.35714285714286,0.0,0.0,0.0,Android,0,Outro horário,tech,R$2k-R$4k,35-44,multinacional,True
0ec1da7ddcfe3548,54,3,0.7222222222222222,256.14814814814815,1.0,0.5925925925925926,0.2777777777777778,Android,1,Manhã,direito,R$2k-R$4k,35-44,grande,True
0f2b8adac9eb0af3,41,4,0.6341463414634146,278.0975609756098,0.0,0.0,0.2926829268292683,iOS,0,Outro horário,,,,,
0f40da464d1f48fd,35,3,0.7428571428571429,276.57142857142856,1.0,0.8285714285714286,0.17142857142857143,Android,0,Manhã,finanças,R$4k-R$6k,,grande,False
0f8fcb0e14f03ab1,28,2,0.7142857142857143,292.9642857142857,0.0,0.0,0.17857142857142858,iOS,0,Outro horário,tech,R$6k-R$10k,35-44,multinacional,True
0f9dd016e03b9de8,23,2,0.4782608695652174,221.04347826086956,0.0,0.0,0.043478260869565216,iOS,0,Outro horário,,,,,
0fb7b9e84e3b266c,44,4,0.5227272727272727,308.47727272727275,0.0,0.0,0.18181818181818182,Android,1,Outro horário,,,,,
0fd45be2f0471803,5,1,0.4,264.2,0.0,0.0,0.0,iOS,0,Outro horário,,,,,
0fe251f77e82b5f6,26,3,0.9230769230769231,303.38461538461536,1.0,0.6923076923076923,0.23076923076923078,iOS,0,Manhã,,,,,
0fef26b66ce28b4f,17,2,0.7058823529411765,288.47058823529414,0.0,0.0,0.11764705882352941,Android,1,Outro horário,outros,R$2k-R$4k,25-34,multinacional,True
10109dc2ce43acdd,19,2,0.47368421052631576,307.7894736842105,0.0,0.0,0.10526315789473684,iOS,0,Outro horário,marketing,R$6k-R$10k,,grande,True
1050a12dd7233da7,44,3,0.8636363636363636,289.04545454545456,1.0,0.75,0.22727272727272727,Android,0,Manhã,,,,,
107e0d87868477b3,34,3,0.5588235294117647,283.5882352941176,0.0,0.0,0.23529411764705882,Android,0,Outro horário,educação,acima de R$10k,35-44,média,True
108021f428048ebe,35,3,0.4,235.37142857142857,0.0,0.0,0.2,iOS,0,Outro horário,outros,,25-34,pequena,False
108876366fb542f2,58,6,0.6551724137931034,265.0344827586207,1.0,0.6896551724137931,0.2413793103448276,iOS,1,Manhã,educação,R$4k-R$6k,45+,multinacional,False
108ccfc200689fc8,25,4,0.24,286.88,0.0,0.0,0.2,Android,0,Outro horário,saúde,R$6k-R$10k,35-44,multinacional,True
113c8e95c898e939,30,2,0.5333333333333333,269.7,0.0,0.0,0.13333333333333333,Android,0,Outro horário,outros,R$2k-R$4k,25-34,média,True
116adb0f49966054,7,2,0.5714285714285714,312.7142857142857,0.0,0.0,0.14285714285714285,Android,1,Outro horário,,,,,
11b659224446df29,51,6,0.43137254901960786,256.11764705882354,0.0,0.0,0.35294117647058826,iOS,1,Outro horário,tech,,25-34,multinacional,False
11d09393241eab0a,42,2,0.35714285714285715,274.3095238095238,0.0,0.0,0.14285714285714285,iOS,0,Outro horário,finanças,acima de R$10k,18-24,média,True
11da599fd9a26671,11,1,0.5454545454545454,241.0,0.0,0.0,0.0,iOS,0,Outro horário,direito,acima de R$10k,35-44,MEI/micro,False
121f4772958f3c96,60,7,0.8333333333333334,249.68333333333334,1.0,0.7,0.3333333333333333,Android,1,Manhã,varejo,até R$2k,45+,multinacional,True
1227841da4e8bafd,54,3,0.3888888888888889,281.5,0.0,0.0,0.25925925925925924,Android,0,Outro horário,,,,,
1294da0b5f894298,50,6,0.62,259.92,0.0,0.0,0.42,Android,0,Outro horário,,,,,
12d21c4141892bb0,40,4,0.65,293.675,0.0,0.0,0.25,iOS,0,Outro horário,outros,,25-34,grande,True
130087a0aec346c1,14,2,0.6428571428571429,215.78571428571428,1.0,0.5,0.2857142857142857,Android,0,Manhã,tech,até R$2k,45+,MEI/micro,True
13c495f832a986b3,28,2,0.5,285.0357142857143,0.0,0.0,0.10714285714285714,iOS,1,Outro horário,,,,,
13c8f27c8882789f,10,2,0.7,243.4,1.0,0.8,0.1,iOS,0,Manhã,outros,até R$2k,45+,pequena,False
13d543f7a76fce4a,36,2,0.7222222222222222,240.22222222222223,1.0,0.5555555555555556,0.05555555555555555,Android,1,Manhã,finanças,R$4k-R$6k,45+,MEI/micro,True
13dc8d4b31162f36,5,1,0.8,339.4,0.0,0.0,0.0,Android,0,Outro horário,,,,,
13ebef24b74d34c0,32,3,0.6875,245.75,1.0,0.78125,0.1875,Android,1,Manhã,finanças,R$4k-R$6k,,MEI/micro,True
1430308390ba1529,33,4,0.5757575757575758,280.54545454545456,0.0,0.0,0.21212121212121213,iOS,0,Outro horário,outros,R$6k-R$10k,45+,média,True
145a39171ec6bfb9,39,3,0.5897435897435898,239.30769230769232,0.0,0.0,0.3076923076923077,iOS,0,Outro horário,educação,R$4k-R$6k,25-34,média,True
145c45d59cb72cdb,52,3,0.7307692307692307,287.46153846153845,1.0,0.8076923076923077,0.28846153846153844,iOS,0,Manhã,direito,R$4k-R$6k,45+,MEI/micro,True
1505f2e8c3599824,34,3,0.6176470588235294,278.94117647058823,0.0,0.0,0.20588235294117646,Android,0,Outro horário,tech,,,grande,True
15081a9816ca3655,45,5,0.4888888888888889,240.2888888888889,0.0,0.0,0.28888888888888886,iOS,1,Outro horário,varejo,R$6k-R$10k,25-34,pequena,True
15167094011cfcab,29,2,0.6551724137931034,224.51724137931035,0.0,0.0,0.1724137931034483,Android,1,Outro horário,finanças,,35-44,média,True
1554f619e79b26ff,29,2,0.8275862068965517,267.17241379310343,1.0,0.7241379310344828,0.13793103448275862,iOS,0,Manhã,outros,R$2k-R$4k,25-34,multinacional,True
157311448e8cf7bf,27,3,0.7037037037037037,287.037037037037,0.0,0.0,0.14814814814814814,Android,0,Outro horário,educação,até R$2k,35-44,grande,True
157386345f7e14ad,12,2,0.5833333333333334,237.0,1.0,0.6666666666666666,0.08333333333333333,iOS,1,Manhã,direito,R$6k-R$10k,18-24,média,True
15941c1fd895eb4c,39,4,0.5897435897435898,238.33333333333334,0.0,0.0,0.15384615384615385,iOS,1,Outro horário,,,,,
15b849f8d113684d,49,3,0.8367346938775511,265.6326530612245,1.0,0.6122448979591837,0.32653061224489793,Android,1,Manhã,tech,até R$2k,45+,média,True
15e8da239afda3d1,42,3,0.5952380952380952,256.0,0.0,0.0,0.23809523809523808,iOS,0,Outro horário,tech,R$2k-R$4k,35-44,média,False
15ea127e08e4f1bf,59,4,0.5423728813559322,293.08474576271186,0.0,0.0,0.3220338983050847,Android,1,Outro horário,outros,R$4k-R$6k,35-44,média,False
16008dc16784f451,40,3,0.675,299.85,1.0,0.6,0.175,Android,0,Manhã,,,,,
167082441cf7d66b,27,3,0.6666666666666666,274.44444444444446,0.0,0.0,0.14814814814814814,Android,0,Outro horário,outros,,25-34,multinacional,True
16b9f1cbf8cf54aa,53,5,0.4716981132075472,266.2830188679245,0.0,0.0,0.32075471698113206,iOS,0,Outro horário,,,,,
16d801b143b0b571,20,1,0.65,244.2,0.0,0.0,0.0,iOS,1,Outro horário,tech,,,MEI/micro,False
1702d9d57c7dadb8,55,3,0.8181818181818182,249.23636363636365,1.0,0.6727272727272727,0.2545454545454545,Android,0,Manhã,,,,,
176df4d7bd105b74,52,5,0.5384615384615384,269.34615384615387,0.0,0.0,0.3269230769230769,iOS,0,Outro horário,educação,R$6k-R$10k,45+,MEI/micro,True
18100c03c95fc9f5,54,4,0.5925925925925926,297.31481481481484,0.0,0.0,0.3148148148148148,iOS,0,Outro horário,tech,R$4k-R$6k,25-34,pequena,True
1810c131fe33ffa3,53,4,0.7169811320754716,276.9433962264151,1.0,0.7735849056603774,0.22641509433962265,iOS,0,Manhã,outros,,35-44,MEI/micro,True
183d9553a70e7c0e,54,3,0.5,272.85185185185185,0.0,0.0,0.2777777777777778,Android,0,Outro horário,outros,acima de R$10k,25-34,grande,True
187560e8cd3e9047,8,1,0.625,280.5,1.0,0.625,0.0,Android,0,Manhã,,,,,
189d7e1185ae0a5e,30,2,0.3,237.73333333333332,0.0,0.0,0.1,iOS,1,Outro horário,varejo,R$4k-R$6k,25-34,multinacional,True
18a12d583281e013,17,2,0.7647058823529411,240.1764705882353,0.0,0.0,0.17647058823529413,iOS,0,Outro horário,,,,,
18a57b25f729d853,30,3,0.5333333333333333,251.13333333333333,0.0,0.0,0.16666666666666666,Android,0,Outro horário,tech,,25-34,grande,True
18a998aebf9cd602,31,2,0.5806451612903226,277.06451612903226,0.0,0.0,0.0967741935483871,iOS,0,Outro horário,outros,,,média,True
18b72af351323035,47,4,0.5106382978723404,262.468085106383,0.0,0.0,0.14893617021276595,Android,1,Outro horário,,,,,
18c214c8caa94e7d,58,4,0.7413793103448276,260.17241379310343,1.0,0.6724137931034483,0.3448275862068966,iOS,0,Manhã,finanças,até R$2k,25-34,grande,True
18c699b2aec38142,50,3,0.5,269.28,0.0,0.0,0.26,Android,0,Outro horário,educação,acima de R$10k,25-34,MEI/micro,True
18e4dafae5b96a5c,40,3,0.35,319.525,0.0,0.0,0.25,iOS,0,Outro horário,marketing,acima de R$10k,45+,pequena,True
18f2947db6b6e22f,35,2,0.5428571428571428,291.0,0.0,0.0,0.11428571428571428,iOS,0,Outro horário,finanças,,35-44,multinacional,True
18fe72cfac85a76e,56,3,0.5357142857142857,270.01785714285717,0.0,0.0,0.26785714285714285,Android,0,Outro horário,direito,R$4k-R$6k,25-34,pequena,True
191603861f667c2e,43,4,0.4883720930232558,263.16279069767444,0.0,0.0,0.37209302325581395,iOS,0,Outro horário,tech,acima de R$10k,,pequena,True
191b3b59f4ef2fb8,36,3,0.5555555555555556,285.5833333333333,0.0,0.0,0.1388888888888889,Android,0,Outro horário,,,,,
1922c8765322fb03,8,1,0.875,317.5,0.0,0.0,0.0,Android,0,Outro horário,educação,R$2k-R$4k,25-34,média,True
195b60891ead3d97,28,3,0.75,261.64285714285717,1.0,0.7142857142857143,0.07142857142857142,Android,0,Manhã,outros,,25-34,pequena,True
1960a53482a468bc,26,2,0.7692307692307693,269.11538461538464,0.0,0.0,0.15384615384615385,Android,0,Outro horário,tech,,,pequena,False
196cffab83a7beee,39,3,0.48717948717948717,252.7948717948718,0.0,0.0,0.20512820512820512,iOS,0,Outro horário,educação,,45+,média,True
196eeb0e2c364526,53,4,0.4716981132075472,301.22641509433964,0.0,0.0,0.22641509433962265,iOS,1,Outro horário,,,,,
198fb9e84a30d2d9,40,4,0.525,265.65,0.0,0.0,0.25,iOS,0,Outro horário,,,,,
19ae178d9535cf4d,25,3,0.56,254.12,0.0,0.0,0.08,Android,0,Outro horário,,,,,
1a43282a1ec93ae1,38,3,0.39473684210526316,242.47368421052633,0.0,0.0,0.13157894736842105,iOS,0,Outro horário,,,,,
1a533572342add2e,55,4,0.5272727272727272,287.2181818181818,0.0,0.0,0.2545454545454545,Android,1,Outro horário,,,,,
1a87c04fd69d6335,27,3,0.7777777777777778,291.85185185185185,1.0,0.6666666666666666,0.14814814814814814,Android,1,Manhã,outros,R$2k-R$4k,25-34,média,True
1b0a2089b80529f4,10,1,0.5,235.3,0.0,0.0,0.0,iOS,1,Outro horário,marketing,acima de R$10k,18-24,grande,True
1b39eff82983a6f5,33,2,0.7575757575757576,279.93939393939394,1.0,0.5757575757575758,0.12121212121212122,Android,0,Manhã,saúde,R$6k-R$10k,25-34,pequena,True
1b487a1c00fffb2c,54,5,0.6851851851851852,236.96296296296296,1.0,0.7777777777777778,0.3333333333333333,Android,1,Manhã,marketing,R$6k-R$10k,45+,MEI/micro,True
1bc0d7fd319e9004,54,4,0.42592592592592593,297.6296296296296,0.0,0.0,0.25925925925925924,iOS,0,Outro horário,,,,,
1bf9e42a84bae847,51,5,0.45098039215686275,273.0,0.0,0.0,0.2549019607843137,Android,0,Outro horário,outros,,45+,média,True
1c6051e87f325c6d,58,3,0.5172413793103449,257.5689655172414,0.0,0.0,0.20689655172413793,iOS,0,Outro horário,saúde,acima de R$10k,18-24,pequena,True
1c615302b557571d,50,3,0.88,290.94,1.0,0.64,0.28,iOS,0,Manhã,outros,R$4k-R$6k,18-24,média,True
1ccf108f4fec9765,33,3,0.7878787878787878,278.969696969697,1.0,0.0,0.24242424242424243,Android,0,Manhã,direito,até R$2k,35-44,pequena,True
1cdb6d8955c34aca,30,2,0.8666666666666667,307.93333333333334,1.0,0.6666666666666666,0.06666666666666667,iOS,0,Manhã,,,,,
1ce173b7421e7df8,58,3,0.5344827586206896,286.1896551724138,0.0,0.0,0.3275862068965517,Android,0,Outro horário,,,,,
1cedb93253406446,10,1,0.6,207.5,1.0,0.6,0.0,iOS,1,Manhã,marketing,,35-44,multinacional,True
1d09e06cec59d4d1,11,2,0.7272727272727273,279.90909090909093,1.0,0.7272727272727273,0.09090909090909091,Android,1,Manhã,tech,até R$2k,35-44,MEI/micro,True
1d2195459b229762,46,3,0.6956521739130435,277.30434782608694,1.0,0.6521739130434783,0.15217391304347827,iOS,1,Manhã,outros,R$4k-R$6k,25-34,pequena,True
1d22a786c72b8f45,26,3,0.8461538461538461,266.5,1.0,0.7692307692307693,0.23076923076923078,Android,0,Manhã,,,,,
1d285c4c63837332,28,3,0.5,249.03571428571428,1.0,0.0,0.10714285714285714,iOS,0,Manhã,varejo,R$4k-R$6k,45+,média,True
1d4cc541ac573aca,59,5,0.559322033898305,261.0169491525424,0.0,0.0,0.3389830508474576,Android,0,Outro horário,,,,,
1db3694da6aaa651,49,3,0.5102040816326531,276.9591836734694,0.0,0.0,0.16326530612244897,iOS,0,Outro horário,,,,,
1e2ed6c23d8e75a6,50,4,0.68,260.82,0.0,0.0,0.3,iOS,1,Outro horário,,,,,
1e747b7d293d4484,50,3,0.56,277.56,0.0,0.0,0.32,Android,0,Outro horário,,,,,
1e880055374bf30a,37,2,0.7567567567567568,275.2432432432432,1.0,0.8108108108108109,0.1891891891891892,iOS,0,Manhã,finanças,,18-24,MEI/micro,False
1e9100351675d6ba,15,1,0.4666666666666667,307.0,0.0,0.0,0.0,iOS,0,Outro horário,educação,R$4k-R$6k,35-44,média,True
1edcf2808e857774,21,2,0.7142857142857143,308.04761904761904,1.0,0.9047619047619048,0.047619047619047616,iOS,1,Manhã,varejo,R$2k-R$4k,35-44,multinacional,True
1f19de0739bc0c99,34,3,0.6176470588235294,300.3529411764706,1.0,0.8529411764705882,0.08823529411764706,iOS,1,Manhã,tech,R$6k-R$10k,18-24,média,True
1f1e96471d14fa8b,30,2,0.6666666666666666,238.96666666666667,1.0,0.0,0.2,Android,0,Manhã,varejo,R$4k-R$6k,35-44,multinacional,True
1f3cf9e14668527e,44,3,0.5454545454545454,255.02272727272728,0.0,0.0,0.22727272727272727,iOS,0,Outro horário,finanças,R$6k-R$10k,35-44,média,True
1f4932e8e50f10e2,20,2,0.75,271.45,1.0,0.8,0.15,iOS,0,Manhã,outros,,25-34,multinacional,True
1f59b8c427c9161f,19,3,0.631578947368421,273.36842105263156,0.0,0.0,0.21052631578947367,iOS,0,Outro horário,,,,,
202f35f0bd60fca7,56,4,0.75,257.60714285714283,1.0,0.6964285714285714,0.2857142857142857,iOS,1,Manhã,finanças,R$6k-R$10k,18-24,MEI/micro,True
2061162ea5ae1e9e,11,2,0.2727272727272727,308.72727272727275,0.0,0.0,0.09090909090909091,iOS,1,Outro horário,,,,,
20dbfd789aa86693,31,2,0.7419354838709677,282.6774193548387,1.0,0.0,0.12903225806451613,Android,0,Manhã,,,,,
20e6207e0e2a9b04,13,1,0.8461538461538461,328.38461538461536,1.0,0.9230769230769231,0.0,Android,0,Manhã,,,,,
213522cecfef4aed,43,3,0.4883720930232558,240.41860465116278,0.0,0.0,0.18604651162790697,Android,1,Outro horário,tech,até R$2k,35-44,média,True
21895593715072cd,29,3,0.8275862068965517,234.58620689655172,1.0,0.5517241379310345,0.20689655172413793,iOS,0,Manhã,direito,R$4k-R$6k,25-34,MEI/micro,True
21a563daec1ccdca,41,4,0.5365853658536586,264.3658536585366,0.0,0.0,0.3170731707317073,Android,1,Outro horário,saúde,acima de R$10k,25-34,multinacional,True
21fbea6cd2b69705,50,6,0.5,235.54,0.0,0.0,0.32,iOS,0,Outro horário,tech,até R$2k,,grande,True
223c3018b5bcda91,47,4,0.723404255319149,222.4255319148936,1.0,0.851063829787234,0.2127659574468085,iOS,0,Manhã,tech,R$4k-R$6k,,MEI/micro,True
229c291e63d296bb,6,2,0.16666666666666666,353.5,0.0,0.0,0.16666666666666666,iOS,0,Outro horário,,,,,
23e395e3f0d3d99e,27,4,0.8148148148148148,245.8148148148148,1.0,0.7777777777777778,0.18518518518518517,iOS,0,Manhã,outros,acima de R$10k,25-34,pequena,True
23eae1842330d488,15,1,0.5333333333333333,224.8,0.0,0.0,0.0,iOS,0,Outro horário,finanças,acima de R$10k,35-44,MEI/micro,False
243d752b7307a790,6,1,0.6666666666666666,366.3333333333333,1.0,0.5,0.0,iOS,0,Manhã,,,,,
24d89dda05809dd1,46,3,0.6739130434782609,289.69565217391306,0.0,0.0,0.21739130434782608,Android,1,Outro horário,tech,,25-34,multinacional,True
2512515e2bbe39ff,27,3,0.6666666666666666,218.5185185185185,0.0,0.0,0.18518518518518517,Android,0,Outro horário,outros,acima de R$10k,35-44,MEI/micro,True
2551fed05dfa4155,25,3,0.44,270.64,0.0,0.0,0.2,Android,0,Outro horário,,,,,
257c68f4ad6f0348,42,4,0.6428571428571429,265.8095238095238,1.0,0.7142857142857143,0.21428571428571427,iOS,1,Manhã,saúde,R$2k-R$4k,18-24,média,False
25ec46b485185645,46,3,0.6521739130434783,260.1521739130435,0.0,0.0,0.2826086956521739,iOS,0,Outro horário,,,,,
264de37bf178b784,34,2,0.7941176470588235,269.97058823529414,1.0,0.7058823529411765,0.17647058823529413,iOS,0,Manhã,outros,R$6k-R$10k,25-34,MEI/micro,True
